1,7,14,30,183,365,1825,9125
1,0.960593373,0.914307362,0.874622529,0.978999005,0.84674955,0.83584653,0.723318114
0.983475466,0.887214869,0.989581294,1,0.879698649,0.862064132,0.768262559,0.594202141
1,0.933388225,0.948412011,1,1,0.986870997,0.880020557,0.77068402
1,0.95183992,0.847376755,0.984203959,0.706966386,0.618141888,0.293917006,0.159370557
0.959965206,1,1,0.936358383,0.871901251,0.813600559,0.73902685,0.638797953
0.957701666,0.988079264,0.946711527,0.872953459,0.858140115,0.677255225,0.579124877,0.44386629
1,0.97837012,0.916780428,0.937416977,0.794656951,0.74676365,0.607046613,0.577062399
0.917033718,1,1,0.994107262,1,0.95751781,0.831696457,0.790907539
1,1,0.909897849,0.934701677,0.931244612,0.742316531,0.40192007,0.378776734
1,0.915772405,1,0.966826207,1,1,0.870858582,0.762082394
1,0.99995265,1,1,1,0.966162603,0.914998397,0.783149988
0.897812756,1,1,1,1,0.916259313,0.996730111,0.755614847
0.990810079,1,0.993670503,1,0.750584047,0.82878278,0.610330184,0.591420758
0.983725883,0.831738837,0.986560883,0.979511442,0.924054512,0.907415195,0.834249555,0.508087438
0.899413985,0.990953597,0.942919553,0.865619414,0.964560888,0.806109694,0.758651649,0.492375354
0.914559189,1,1,1,0.940471643,1,0.874812237,0.683540464
1,1,0.914381986,0.721252228,0.628554352,0.574616992,0.198903579,0.088142259
1,0.974813753,1,0.907365858,0.823577405,0.822716548,0.819581493,0.520793489
0.987884088,0.955309831,0.889662331,0.937859676,0.97867248,1,0.899364522,0.866956214
1,1,1,0.760439433,0.773095683,0.444176484,0.406269742,0.322800561
0.902093883,1,1,0.96940637,0.902066585,0.81632184,0.697817929,0.485921319
0.899234778,1,1,1,0.832027332,0.872184236,0.71630044,0.717653916
1,0.963666486,1,0.881673888,0.884651515,0.685602856,0.649572671,0.40145328
1,1,1,1,0.878177474,0.983338744,0.908829116,0.710981044
1,1,1,0.833095258,0.905653687,1,0.883429606,0.681487221
0.955131037,1,1,0.995992562,0.847122434,0.898715857,1,0.771319252
1,0.989593267,1,0.936301926,0.96795354,0.893843024,1,0.865513855
1,0.995976092,0.966245043,0.824042747,0.898612626,0.69618088,0.371606384,0.323024709
0.982851532,0.848567692,0.947833134,0.909623608,0.89595903,0.848807166,0.761902835,0.686079777
1,1,0.961761491,1,0.883011349,0.792596256,0.720612303,0.73131316
1,0.890236577,0.98966142,0.921000254,0.936990055,1,0.767196864,0.616316263
0.984947993,1,1,0.951839724,0.97235747,0.845972614,0.716901685,0.561973386
0.955280261,1,1,0.908112748,1,0.9314403,0.704117942,0.681504672
1,1,0.917268578,0.780309675,0.663903944,0.534850304,0.253653906,0.223501672
1,0.917820842,0.996624344,1,1,0.991939027,0.840288883,0.791109592
1,1,0.983471565,1,0.884058993,0.909416682,0.805465566,0.577234739
0.886365606,1,1,0.919026015,0.897751265,0.699147599,0.658273696,0.439475187
1,0.941839548,0.913589319,1,1,0.990149637,0.937531736,0.861635982
0.938865017,0.858369102,1,0.75582087,0.444629545,0.313332583,0.217645812,0.096855376
0.985792929,1,1,1,0.890400623,0.929699793,0.932791456,0.710928457
0.996500615,0.899425542,1,0.934559605,0.874696545,0.650425537,0.730998481,0.578379285
1,1,1,0.949369612,0.843225369,0.884937905,0.711373148,0.581729661
0.937436448,1,0.977244747,1,0.97938006,1,0.982640696,0.841852154
1,0.968281036,0.989446523,0.948545472,0.93904189,0.977349997,1,0.791818853
0.974050032,1,1,0.702596815,0.661225639,0.448341048,0.260604235,0.142188984
1,1,0.981880517,0.966113,0.897436423,0.698606651,0.667661428,0.572032693
1,1,0.971708885,0.8814397,0.718532306,0.614000068,0.427830459,0.243280401
1,0.992253178,0.941666095,0.844656635,0.905635256,1,1,0.883955859
1,1,0.902975824,1,0.955318576,0.887525328,0.617487927,0.595467438
1,1,1,0.979322423,0.961119987,0.944542447,0.852542223,0.79324164
0.902695429,1,0.940460156,0.878083142,0.978912433,0.787735745,0.640237177,0.469806229
1,1,0.990320114,0.896719053,0.928142409,0.913077162,0.928018729,0.845800716
0.928151835,1,1,0.918446038,0.723962365,0.634303909,0.50455153,0.336612574
1,0.914771258,0.949810641,1,0.850790745,0.652268175,0.56593385,0.401845006
1,1,1,0.9354767,0.909055321,0.852158563,0.955776822,0.81450272
0.987551055,1,0.878380796,0.798267511,0.608649846,0.538826128,0.360773655,0.225671415
0.916273458,1,0.790746987,0.589873768,0.483557748,0.179769088,0.212118559,0.090370784
1,1,1,0.983683082,0.873927536,0.888241873,0.956138855,0.876650063
0.985623326,1,0.972887481,1,0.925766878,0.967629699,1,0.833191918
0.977929346,0.976379862,1,1,0.957318458,0.992120344,0.847999606,0.58417006
0.99525264,1,0.945445736,1,0.920199634,0.961326837,0.939886905,0.879774061
0.954638923,1,1,0.863179353,0.681174615,0.635127375,0.452257376,0.19749371
1,1,1,0.963570381,1,0.918337135,0.978835138,0.836181585
0.93022176,1,0.937018565,0.823216431,0.791937755,0.579948444,0.471329156,0.227689244
1,1,1,0.834931143,0.966628126,0.854956632,0.879518935,0.597136861
1,0.993901334,0.894501044,0.921169456,0.909974221,0.8369304,0.841912311,0.771123363
0.962180879,0.94947935,0.942929278,0.670319014,0.433057001,0.285931844,0.174025021,0.115604272
1,0.833897559,0.896220991,0.892293107,0.957443535,0.983756308,0.920757984,0.832881535
0.88135383,0.769383927,0.85250713,0.258608662,0.228169414,0.0974918,0.081522114,0.042820342
0.981853391,0.937563695,1,0.834422209,0.703808569,0.593619041,0.551296338,0.278133607
0.9884333,1,0.974214374,0.864794877,1,0.915639521,0.891557084,0.774942651
1,1,1,0.972472756,0.98053876,0.917766804,0.848972527,0.89895768
1,1,1,1,1,1,0.846809786,0.860368402
0.986945426,1,0.901003901,0.802098344,0.744846696,0.543262763,0.316715491,0.302447915
0.871957511,1,1,0.981405171,1,0.922109315,0.886686067,0.706333523
1,1,0.923724545,0.725961351,0.630270433,0.342277444,0.296228786,0.152496892
0.953706655,0.93597432,1,1,0.907118738,0.794271552,0.701973547,0.578218067
0.914115051,0.899868652,0.983560572,0.932687788,0.979155706,0.861613811,0.841601174,0.786693618
1,0.923118333,1,0.903775067,0.998770343,1,1,0.744666552
0.931260277,0.994479561,0.890730036,0.885475517,0.778294359,0.733277918,0.468816695,0.450549353
1,1,1,0.915303965,1,0.822825274,0.836591025,0.61231745
0.912943558,1,0.994998595,0.861281034,0.823774355,0.600312439,0.311881229,0.234756852
1,0.965535202,1,1,0.912195963,0.819943647,0.791713647,0.67022337
0.971227507,1,1,0.918031275,0.965877845,0.923798837,0.863790488,0.655638466
1,0.898961809,1,0.873965029,0.954701402,0.742895955,0.756136621,0.530413827
0.901343157,0.906068346,0.988600417,1,0.888558835,0.868269256,0.816818477,0.648726687
1,1,0.945132171,1,1,0.910886714,0.660505538,0.716928118
1,0.999171006,0.997279495,0.920871415,0.929020403,0.894898133,1,0.763501571
1,1,1,0.928923306,0.748700708,0.693956052,0.379536054,0.321488787
0.935985637,0.96401305,0.91700708,0.917206122,0.94888974,0.735213191,0.726623255,0.46959589
1,1,0.979989456,0.9369993,0.737053377,0.665234517,0.550257815,0.229706523
1,0.995958664,0.929177431,1,1,1,1,0.884911833
0.960791793,0.882880951,1,0.787295326,0.763631228,0.697503874,0.532271475,0.465761038
0.891274347,0.916190962,0.933912445,0.68734379,0.588729386,0.338106371,0.106558477,0.015949836
0.946582207,1,1,0.880554018,0.86004181,0.786640618,0.585552715,0.464128402
0.923190053,0.903945206,1,0.921288561,0.82376592,0.805131765,0.58932929,0.630859119
1,0.956949911,0.92514871,1,0.989982195,0.840575691,0.724558398,0.537106387
1,1,0.90339901,1,0.988750589,0.892521713,0.980710736,0.824218112
0.943864842,0.930528312,1,1,1,1,0.865312117,0.828921927
1,0.903925891,0.882802548,0.976654793,0.971098815,0.958573881,0.627262912,0.610543141
1,1,0.961371159,1,0.990504478,0.932498836,0.810324089,0.640088309
1,0.959417952,0.893047929,0.920696295,0.859591608,0.762035939,0.569080018,0.32986479
1,0.837892536,0.896585059,0.910053562,0.689977317,0.663874829,0.570423477,0.292437205
1,0.903694121,1,0.938230652,1,1,1,0.899284505
1,0.922995248,1,0.967630103,0.97900967,0.85495725,0.870543457,0.669434417
0.996030138,1,0.915604079,0.979249939,0.820522141,0.793620395,0.625449608,0.462360209
