1,7,14,30,183,365,1825,9125
0.953711903,0.970448521,1,0.846296876,0.634911191,0.608482366,0.364817142,0.351733192
0.89915907,0.872982718,1,0.82089372,0.56509398,0.528969511,0.323783786,0.202941364
1,1,0.997579953,1,0.962385859,0.956651578,0.818981525,0.807832402
1,0.96573694,0.924985262,0.816636242,0.917235134,0.710058668,0.491773118,0.358332147
1,1,1,0.870339553,1,0.904614213,0.745717722,0.726231736
0.971517334,0.862221173,0.914258265,0.934048308,0.765472821,0.863710505,0.568595995,0.495886699
0.853880722,0.890706713,0.942329948,0.865515729,0.921966105,0.901598012,0.970828847,0.608347346
0.992406947,0.923370381,0.991374386,0.664741322,0.751988614,0.656111136,0.643808246,0.453993528
1,0.786266548,0.787934851,0.267390089,0.092550687,0.103356948,0.002307753,0.095540377
0.971564528,1,0.960373057,0.802001893,0.765436925,0.472317535,0.464851625,0.444522251
1,0.965238855,0.989435971,0.815108989,0.537283893,0.50652224,0.395376396,0.253893823
0.922586684,1,0.67587427,0.605889805,0.376847271,0.323684664,0.185752008,0.266102307
1,1,0.972474094,0.883165868,0.8634882,0.867901708,0.663641546,0.480467311
1,0.93492181,1,0.980251392,1,0.960573967,0.910087758,0.841545117
1,1,0.93179638,0.867431344,0.98080532,1,0.771350663,0.878204651
1,0.924603773,1,1,0.911039462,0.887022722,0.885742624,0.747050294
1,1,0.963442284,0.869513044,0.953082171,0.784830512,0.74834216,0.630755852
0.994671294,1,0.923164804,0.747781269,0.690222938,0.621979389,0.390691639,0.324515491
1,0.978283859,0.913474779,1,0.822663485,0.856129604,0.840355792,0.838977187
1,0.969844214,0.941487749,0.969628967,0.859151748,0.824103197,0.576570804,0.536609684
0.997665493,0.964374932,1,0.957296033,0.963705068,0.813926224,0.860504607,0.889893643
1,0.97313345,0.957347746,1,0.955373068,1,0.88443545,0.80558617
1,0.993148829,0.886577812,0.860528633,0.740096032,0.559595811,0.49091327,0.371440311
1,0.852300798,1,1,1,0.947333826,1,0.870662796
0.980856106,1,0.99865174,0.905450058,0.73297429,0.647827936,0.416065833,0.320859812
1,1,1,1,0.920459706,0.809612832,0.851868865,0.769848202
1,0.990719934,0.943675536,0.835506006,0.736596033,0.607762982,0.630688996,0.674303988
0.951141956,1,0.966016537,0.93571601,0.894409337,0.879635263,0.920423427,0.804787542
1,0.948163849,1,1,0.859886801,0.897888134,0.793472962,0.700429973
0.939824397,0.965301019,0.789092777,0.41947669,0.304242467,0.05282847,0.001974368,0.134626095
0.903118849,0.962955343,1,0.887773437,0.798772491,0.920680849,1,0.788764241
1,0.956735953,0.929430671,0.930289251,0.869063153,0.87835232,0.870007569,0.793294719
1,0.916371063,0.993581939,0.720931791,0.656924378,0.764459182,0.716672302,0.571229557
1,0.925620965,0.919085627,0.719242957,0.753455457,0.540009025,0.235116881,0.186883219
0.968576924,1,1,0.963558646,0.919954996,0.794969867,0.614253805,0.461820979
1,0.853567307,0.954868362,1,1,0.822463805,0.669303425,0.638263468
0.994678249,1,0.909681989,0.893577802,0.970261682,0.944059257,0.859486055,0.722961951
0.9388877,0.940653204,0.998598496,1,0.81174407,0.859372838,0.791554032,0.697554564
1,1,1,0.996661895,0.826312198,0.807083297,0.666257795,0.586197701
0.867934906,1,1,0.943414058,0.920772584,0.829735037,0.72743404,0.631102022
1,0.614682362,0.497801438,0.160302396,0.162516309,0.095176375,0.10549429,0
0.918106292,0.970039637,0.936221095,1,0.903818513,0.960327943,0.743110032,0.673706758
0.936459855,0.931167757,0.893869242,0.591361105,0.317555066,0.16845586,0.006705715,0.019473539
1,0.988612879,0.94524231,0.826987006,0.970263336,0.85393635,0.778508315,0.628348794
1,1,1,1,0.986224343,0.942959608,0.992017044,0.897114565
1,0.991148038,0.919218953,0.698047931,0.784847189,0.725230762,0.627755264,0.689447015
1,1,1,1,1,0.936645088,0.869125416,0.77835988
0.894770492,0.935950452,0.925783572,0.868744137,0.62383519,0.432118207,0.364207903,0.201038852
