0.041,0.5,1,7,14,30,60,120,183,365,1825,3650,9125,18250
1,0.915276173183871,0.98970832814461,0.801694743074296,0.675928651111947,0.515064006954277,0.181776245500174,0.0415035202639047,0,0,0.0323426480093029,0.0726294853381973,0.013600150423332,0
1,0.890550824179709,1,0.834970617989597,0.384816633486579,0.264123017670729,0.0927452964672695,0.124180525146911,0.00124551805306406,0,0.0594508591470838,0,0,0.00549588529804463
0.927551993380257,0.87679142665141,0.649019104408771,0.117891867689756,0.114548926647479,0,0,0.0132357053308649,0.0849993513669353,0.00991358029394147,0,0.0210358493300915,0,0
0.945681865644062,0.749303018799537,0.796665264655807,0.522371398885375,0.290339034914871,0.179808539291906,0.298251185975293,0.0260305032317681,0.0651336721868909,0.0365588566314796,0.0869083972565441,0.135525473446025,0.0659232184724021,0.00873301129252745
0.982068562620734,1,1,0.904078360860211,0.985942502681458,0.86195527182384,0.921257768487966,0.719662053168211,0.775655602341624,0.643314210271735,0.243509180157567,0.0690647944092154,0,0
1,0.954497124626281,1,0.902725905183866,0.988162081411282,0.800184448739294,0.80601806416587,0.661820039674504,0.650155391362691,0.590084693579182,0.439876869512064,0.475341265631716,0.336680973066902,0.251976930333652
0.35784489724844,0.195547490804233,0.165846315891605,0.193805344527515,0.187753559969875,0.135934036615108,0.313628000830661,0.122890444970597,0.0198549623301284,0.162957749824608,0.06238325829177,0.0508928153140092,0.181829082468226,0.0925752788354689
0.97599497771919,1,0.979019293219303,0.966868310615932,0.943209585304722,1,0.943771408445699,0.983673186566117,0.990247343902545,1,0.929166030594714,0.740164884137511,0.225029473318427,0
1,0.876093271204796,0.982408758918319,1,0.954890850336314,1,0.945146645207967,1,1,0.754124461197514,0.0713332984011662,0,0.102296875275585,0.0625840271094033
0.0227877137957874,0.0360920891131813,0.0754314736921564,0.100136207863886,0.0786074148059154,0.169035325504624,0.0133835474580434,0.00466866468565887,0.103899950417461,0,0.000615036609161665,0.28055197131192,0.0347972608640645,0
0.980935670294965,1,1,0.973832031905379,1,1,0.958469565311936,1,0.936149736632206,0.649425206614326,0.0933040040689987,0.0712584647611612,0.0777544920844491,0.0203412250775491
1,1,1,0.834027178159821,0.993863279755145,1,0.909825358891875,0.970951933919146,0.907642602968177,0.829017341160229,0.823883483628925,0.693290996420909,0.521874890725686,0.493608972995915
1,0.990990214315548,0.99181484121595,0.947319232585285,0.986884622161899,0.827807255285872,0.926029411708266,0.93187197249581,1,0.986961070654699,0.967470033593258,0.833397737854102,0.900931383818058,0.809550217779512
0.981258722878246,0.962683763844966,1,0.98277786152623,1,0.993768012834748,0.952200044827001,0.96890251475742,0.933939451981282,0.802886887911022,0.0747356157066076,0,0.112335350181516,0
0.0453244861269679,0.0543833784380202,0.0569330144188033,0,0.0907791442139068,0.188253140707816,0.116611354373693,0.0012937973139228,0.0895662877815853,0.0425533157969767,0,0.0182201178258908,0.0424005428334461,0
1,0.836579565307905,1,0.91878319194588,0.737562029946723,0.785868996090072,0.685223396614189,0.481669440846416,0.419439285476218,0.244352415557125,0,0.10706397856759,0,0
0.681050674217224,0.620784283949167,0.660216532831419,0.625330953153552,0.604756795623199,0.542981779329085,0.487020208324227,0.521804416366446,0.577437284202561,0.54574595036587,0.578543056779784,0.411089449664097,0.448829041524351,0.326888810081902
0.972965677981743,0.900553880744027,0.987570932426108,1,0.955851408066908,0.958307434204248,1,0.923207092154981,0.904617371633796,0.948375379336648,0.883310701705561,0.86630660925989,0.704900421056811,0.625648165275952
